01/10/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SANCHINARRO, SLL;;No;-374,57;871,44
01/10/2020;Otros gastos;Otros gastos (otros);Recibo C.P.AVD. NICETO ALCALA ZAMORA, 24-42;;No;-186,42;1.246,01
01/10/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.432,43
01/10/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-156,89;11,43
01/10/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75,00;168,32
29/09/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*JP0OD9GC5 800 279 6620 LU;;No;-95,94;243,32
28/09/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-18,15;339,26
28/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-36,41;357,41
28/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-19,97;393,82
27/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Diferencia pollera y pedido Amazon mamen;;No;58,74;413,79
25/09/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-60,84;355,05
22/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Gastos octubre;;No;426,00;415,89
22/09/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-50,52;-10,11
22/09/2020;Compras;Compras (otros);Pago en adidas MBFO Madrid San SebastianES;;No;-19,95;40,41
21/09/2020;Educación, salud y deporte;Deporte y gimnasio;Pago en FORUM INTERNET ARIZGOITI ES;;No;-28,89;60,36
17/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Alfombra;;No;106,00;89,25
16/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-132,22;-16,75
15/09/2020;Hogar;Decoración y mobiliario;Pago en WESTWING.ES Munich DE;;No;-106,89;115,47
15/09/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*0Y61W3475 800 279 6620 LU;;No;-25,90;222,36
14/09/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-19,66;248,26
14/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-0,68;267,92
