25/02/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-59,99;137,22
22/02/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA MONTEBURGOS MADRID ES;;No;-25,35;197,21
21/02/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Gastos;;No;126,00;222,56
20/02/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA MOSCATELARES SAN SEBASTIANES;;No;-132,70;96,56
18/02/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso recibido Cuenta Nómina;;No;500,00;229,26
18/02/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-261,17;-270,74
17/02/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA SANCHINARRO MADRID 28;;No;-3,98;-9,57
17/02/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA MOSCATELARES SAN SEBASTIANES;;No;-27,21;-5,59
16/02/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*DB2S19CG5 800 279 6620 LU;;No;-15,99;21,62
13/02/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA MOSCATELARES SAN SEBASTIANES;;No;-58,82;37,61
08/02/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-34,54;96,43
08/02/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA PRINCIPE CARLOS MADRID ES;;No;-1,93;130,97
08/02/2020;Educación, salud y deporte;Deporte y gimnasio;Pago en DECATHLON ON LINE GETAFE ES;;No;-31,92;132,90
08/02/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*5C4073IW5 800 279 6620 LU;;No;-24,95;164,82
05/02/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA DE LA TORRE. MADRID ES;;No;-6,60;189,77
04/02/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA CONDE MAYALDE MADRID ES;;No;-4,58;196,37
04/02/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-20,00;200,95
04/02/2020;Otros ingresos;Otros ingresos;Traspaso interno recibido;;No;0,97;220,95
04/02/2020;Otros ingresos;Otros ingresos;Traspaso recibido Cuenta Nómina;;No;18,64;219,98
04/02/2020;Hogar;Agua;Recibo CANAL DE ISABEL II GESTION, S.;;No;-41,67;201,34
03/02/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SANCHINARRO, SLL;;No;-286,50;243,01
